AS_OF_DATE,SKU,TTL_INV_DC,SRP,CHANGED_SRP,WEEKLY_SALES,TTL_INV_LOC,TTL_INT_LOC,DESCR,PARENT_MODEL,PHONE_MODEL,OEM
12/24/2022,4323R,-2376,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
12/31/2022,4323R,-2088,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
1/7/2023,4323R,-2232,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
1/21/2023,4323R,-1776,50,50,0,2,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
1/28/2023,4323R,-888,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
2/4/2023,4323R,-818,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
2/11/2023,4323R,-744,50,50,0,0,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
2/18/2023,4323R,-1536,50,50,0,0,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
2/25/2023,4323R,-2424,50,50,0,0,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
3/4/2023,4323R,-3240,50,50,0,0,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
3/11/2023,4323R,-4464,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
3/18/2023,4323R,-3530,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
3/25/2023,4323R,240,50,50,0,2,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
4/1/2023,4323R,1268,50,50,1,6,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
4/8/2023,4323R,4822,50,50,0,5,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
5/6/2023,4323R,-641,50,50,0,13,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
5/13/2023,4323R,99,50,50,1,13,0,CAS OBX SYMTRYMAG IPH1413 BLK,IPH1413,RON,OBX
10/8/2022,4362L,574,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
10/15/2022,4362L,574,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
10/22/2022,4362L,542,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
10/29/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
11/5/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
11/12/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
11/19/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
12/3/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
12/10/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
12/17/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
12/24/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
12/31/2022,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
1/7/2023,4362L,545,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
1/21/2023,4362L,503,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
1/28/2023,4362L,467,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
2/4/2023,4362L,467,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
2/11/2023,4362L,395,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
2/18/2023,4362L,395,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
2/25/2023,4362L,371,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
3/4/2023,4362L,367,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
3/11/2023,4362L,367,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
3/18/2023,4362L,295,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
3/25/2023,4362L,253,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
4/1/2023,4362L,277,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
4/8/2023,4362L,277,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
5/6/2023,4362L,235,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
5/13/2023,4362L,235,119.99,119.99,0,0,0,DOC IIP LKBX ELD CRDLKIT BLK,GPS,CRDLKIT,IIP
10/8/2022,4329R,-156,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
10/15/2022,4329R,-363,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
10/22/2022,4329R,-35,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
10/29/2022,4329R,733,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
11/5/2022,4329R,14,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
11/12/2022,4329R,-13,50,50,0,1,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
11/19/2022,4329R,593,50,50,0,2,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
12/3/2022,4329R,378,50,50,1,2,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
12/10/2022,4329R,67,50,50,1,2,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
12/17/2022,4329R,67,50,50,0,2,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
12/24/2022,4329R,67,50,50,0,3,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
12/31/2022,4329R,67,50,50,0,3,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
1/7/2023,4329R,834,50,50,0,4,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
1/21/2023,4329R,685,50,50,0,10,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
1/28/2023,4329R,613,50,50,1,8,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
2/4/2023,4329R,492,50,50,0,7,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
2/11/2023,4329R,60,50,50,0,6,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
2/18/2023,4329R,134,50,50,0,6,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
2/25/2023,4329R,-189,50,50,2,6,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
3/4/2023,4329R,-79,50,50,0,5,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
3/11/2023,4329R,-312,50,50,0,7,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
3/18/2023,4329R,-312,50,50,1,7,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
3/25/2023,4329R,239,50,50,4,6,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
4/1/2023,4329R,216,50,50,1,7,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
4/8/2023,4329R,454,50,50,1,9,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
5/6/2023,4329R,-480,50,50,0,6,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
5/13/2023,4329R,-528,50,50,0,4,0,CAS OBX SYMTRYMAG IPH1413 CLR,IPH1413,RON,OBX
10/22/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
10/29/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
11/5/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
11/12/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
11/19/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
12/3/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
12/10/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
12/17/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
12/24/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK, ,NONE,VAR
12/31/2022,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
1/7/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
1/21/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
1/28/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
2/4/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
2/11/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
2/18/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
2/25/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
3/4/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
3/11/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
3/18/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
3/25/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
4/1/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
4/8/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
5/6/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
5/13/2023,4690R,0,5.99,5.99,0,0,0,APP VAR BRACKET NONE BLK,UNASSIGNED,NONE,VAR
10/8/2022,4692P,19,29.99,29.99,5,98,2,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
10/15/2022,4692P,15,29.99,29.99,2,97,4,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
10/22/2022,4692P,15,29.99,29.99,6,96,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
10/29/2022,4692P,27,29.99,29.99,1,97,2,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
11/5/2022,4692P,27,29.99,29.99,1,98,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
11/12/2022,4692P,19,29.99,29.99,4,94,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
11/19/2022,4692P,17,29.99,29.99,5,91,4,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
12/3/2022,4692P,7,29.99,29.99,5,85,10,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
12/10/2022,4692P,1,29.99,29.99,3,89,4,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
12/17/2022,4692P,0,29.99,29.99,3,89,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
12/24/2022,4692P,0,29.99,29.99,18,71,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
12/31/2022,4692P,0,29.99,29.99,2,64,9,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
1/7/2023,4692P,0,29.99,29.99,1,74,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
1/21/2023,4692P,0,29.99,29.99,0,81,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
1/28/2023,4692P,12,29.99,29.99,0,81,8,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
2/4/2023,4692P,12,29.99,29.99,0,82,8,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
2/11/2023,4692P,6,29.99,29.99,1,87,6,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
2/18/2023,4692P,4,29.99,29.99,2,89,2,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
2/25/2023,4692P,0,29.99,29.99,1,90,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
3/4/2023,4692P,0,29.99,29.99,3,84,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
3/11/2023,4692P,12,29.99,29.99,2,80,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
3/18/2023,4692P,0,29.99,29.99,4,76,12,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
3/25/2023,4692P,0,29.99,29.99,0,88,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
4/1/2023,4692P,12,29.99,29.99,2,86,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
4/8/2023,4692P,23,29.99,29.99,1,84,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
5/6/2023,4692P,16,29.99,29.99,3,74,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
5/13/2023,4692P,16,29.99,29.99,2,71,0,HDS PEG JBSTUDKID BT UNIV BLU,JLAB,BT UNIV,PEG
10/8/2022,4222M,1,79.99,79.99,20,1143,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
10/15/2022,4222M,1,79.99,79.99,19,1123,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
10/22/2022,4222M,1,79.99,79.99,13,1106,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
10/29/2022,4222M,1,79.99,79.99,20,1089,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
11/5/2022,4222M,2,79.99,79.99,11,1078,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
11/12/2022,4222M,2,79.99,79.99,16,1059,0,CHR SAM WRLS15 CHRSTND BLK,SAM,CHRSTND,SAM
10/8/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
10/15/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
10/22/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
10/29/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
11/5/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
11/12/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
11/19/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
12/3/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
12/10/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
12/17/2022,4514Q,2,49,49,0,3,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
12/24/2022,4514Q,2,49,49,1,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
12/31/2022,4514Q,2,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
1/7/2023,4514Q,2,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
1/21/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
1/28/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
2/4/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
2/11/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
2/18/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
2/25/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
3/4/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
3/11/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
3/18/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
3/25/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
4/1/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
4/8/2023,4514Q,10,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
5/6/2023,4514Q,14010,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
5/13/2023,4514Q,9,49,49,0,2,0,SPK GGL NSTMINI WIFI BLK,GOOGLE,WIFI,GGL
10/8/2022,4191R,31739,65,65,2037,17841,189,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
10/15/2022,4191R,32833,65,65,2322,17442,539,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
10/22/2022,4191R,32344,65,65,3026,16615,774,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
10/29/2022,4191R,28690,65,65,2956,16718,637,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
11/5/2022,4191R,25375,65,65,2623,16672,714,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
11/12/2022,4191R,22447,65,65,2263,16840,585,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
11/19/2022,4191R,7186,65,65,1453,28719,1760,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
12/3/2022,4191R,13961,65,65,855,28413,33,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
12/10/2022,4191R,13821,65,65,1039,27107,12,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
12/17/2022,4191R,13520,65,65,1537,25494,47,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
12/24/2022,4191R,13043,65,65,2820,22626,96,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
12/31/2022,4191R,12359,65,65,3069,19724,192,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
1/7/2023,4191R,11612,65,65,1645,17460,256,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
1/21/2023,4191R,9073,65,65,2652,15443,496,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
1/28/2023,4191R,10777,65,65,2362,15343,585,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
2/4/2023,4191R,8853,65,65,2352,13968,612,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
2/11/2023,4191R,8151,65,65,2336,13405,418,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
2/18/2023,4191R,6625,65,65,2434,12420,425,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
2/25/2023,4191R,4835,65,65,2464,11666,654,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
3/4/2023,4191R,2994,65,65,2439,11495,648,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
3/11/2023,4191R,4659,65,65,2365,11311,562,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
3/18/2023,4191R,10441,65,65,2400,11090,754,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
3/25/2023,4191R,5248,65,65,2305,14008,697,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
4/1/2023,4191R,6106,65,65,2464,13898,606,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
4/8/2023,4191R,7197,65,65,2461,13884,632,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
5/6/2023,4191R,7216,65,65,2254,11597,728,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
5/13/2023,4191R,5273,65,65,2118,11771,638,CAS OBX DEFNDRPRO IPH14PM BLK,IPH14PM,DMBLDOR,OBX
10/8/2022,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
10/15/2022,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
10/22/2022,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
10/29/2022,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
11/5/2022,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
11/12/2022,4312R,-88,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
11/19/2022,4312R,-88,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
12/3/2022,4312R,-88,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
12/10/2022,4312R,-88,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
12/17/2022,4312R,-88,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
12/24/2022,4312R,-88,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
12/31/2022,4312R,-88,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
1/7/2023,4312R,-88,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
1/21/2023,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
1/28/2023,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
2/4/2023,4312R,0,65,65,0,0,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
2/11/2023,4312R,0,65,65,1,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
2/18/2023,4312R,220,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
2/25/2023,4312R,220,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
3/4/2023,4312R,220,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
3/11/2023,4312R,220,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
3/18/2023,4312R,220,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
3/25/2023,4312R,570,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
4/1/2023,4312R,570,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
4/8/2023,4312R,570,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
5/6/2023,4312R,823,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
5/13/2023,4312R,498,65,65,0,1,0,CAS SON TBKBLATSC SONXP5P BLK,FIRSTNET,SONXP5P,SON
10/8/2022,4505Q,-40,30,30,0,12,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
10/15/2022,4505Q,-40,30,30,0,12,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
10/22/2022,4505Q,40,30,30,0,12,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
10/29/2022,4505Q,0,30,30,0,11,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
11/5/2022,4505Q,0,30,30,0,14,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
11/12/2022,4505Q,0,30,30,0,14,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
11/19/2022,4505Q,-40,30,30,0,13,0,CRD GGL PIXEARBUD USBC WHT,GOOGLE,USBC,GGL
